DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-01-13,1.6237830375,21000100,1.6091,20991200,1.6091,21000200
2021-01-14,1.7831102797083336,21000100,1.729,20991200,1.729,21000200
2021-01-15,1.8922783972425001,21000100,1.8362,20991200,1.8362,21000200
2021-01-16,2.1219936660937497,21000100,2.0885,20991200,2.0885,21000200
2021-01-17,2.5468238084100006,21000100,2.5074,20991200,2.5074,21000200
2021-01-18,2.5305106050362496,21000100,2.4153,20991200,2.4153,21000200
2021-01-19,2.42234543518,21000100,2.1648,20991200,2.1648,21000200
2021-01-20,2.5525903274666666,21000100,2.486,20991200,2.486,21000200
2021-01-21,2.1885903,21000100,2.1688,20991200,2.1688,21000200
2021-01-22,2.3939472375000004,21000100,2.3723,20991200,2.3723,21000200
2021-01-23,2.4203321103033333,21000100,2.3899,20991200,2.3899,21000200
2021-01-24,2.6178306672,21000100,2.564,20991200,2.564,21000200
2021-01-25,2.52727031169125,21000100,2.4513,20991200,2.4513,21000200
2021-01-26,2.4217605931999997,21000100,2.384,20991200,2.384,21000200
2021-01-27,2.061139416225,21000100,2.034,20991200,2.034,21000200
2021-01-28,2.2722467625,21000100,2.2517,20991200,2.2517,21000200
2021-01-29,2.2471504172104164,21000100,2.2055,20991200,2.2055,21000200
2021-01-30,2.2174804818558336,21000100,2.1761,20991200,2.1761,21000200
2021-01-31,2.1990544032150003,21000100,2.1444,20991200,2.1444,21000200
2021-02-02,2.626989002483333,21000100,2.4646,20991200,2.4646,21000200
2021-02-03,2.937467674255444,21000100,2.5657,20991200,2.5657,21000200
2021-02-04,2.76505029747375,21000100,2.5003,20991200,2.5003,21000200
2021-02-05,3.3317708234469183,21000100,2.8684,20991200,2.8684,21000200
2021-02-06,3.0675952079758333,21000100,2.6953,20991200,2.6953,21000200
2021-02-07,3.7553892214208338,21000100,3.4079,20991200,3.4079,21000200
2021-02-08,3.8369305462112506,21000100,3.4719,20991200,3.4719,21000200
2021-02-09,3.8315662844783334,21000100,3.3148,20991200,3.3148,21000200
2021-02-10,3.887909932571425,21000100,3.2522,20991200,3.2522,21000200
2021-02-11,4.0297759037775,21000100,3.4623,20991200,3.4623,21000200
2021-02-12,5.343717177979167,21000100,4.735,20991200,4.735,21000200
2021-02-13,5.943002075698727,21000100,4.8401,20991200,4.8401,21000200
2021-02-14,5.380410633345139,21000100,4.3231,20991200,4.3231,21000200
2021-02-15,4.33504794146,21000100,4.0308,20991200,4.0308,21000200
2021-02-16,4.12815956599375,21000100,4.0899,20991200,4.0899,21000200
2021-02-17,4.453926247635001,21000100,4.2396,20991200,4.2396,21000200
2021-02-18,5.036756604180001,21000100,4.4507,20991200,4.4507,21000200
2021-02-19,5.122879554204165,21000100,4.3961,20991200,4.3961,21000200
2021-02-20,4.83271127355375,21000100,4.0041,20991200,4.0041,21000200
