DATETIME,price
2020-10-27,264.38
2020-10-28,268.34
2020-10-29,267.37
2020-10-30,261.95
2020-10-31,262.14
2020-11-02,257.29
2020-11-03,243.85
2020-11-04,240.78
2020-11-05,249.28
2020-11-06,257.88
2020-11-07,253.7
2020-11-08,271.24
2020-11-09,264.27
2020-11-10,257.25
2020-11-11,256.45
2020-11-12,259.8
2020-11-13,257.71
2020-11-14,245.86
2020-11-15,240.98
2020-11-16,249.77
2020-11-17,255.73
2020-11-18,246.51
2020-11-19,246.18
2020-11-20,260.43
2020-11-21,305.68
2020-11-22,289.41
2020-11-23,323.89
2020-11-24,348.6
2020-11-25,313.47
2020-11-26,271.7
2020-11-27,265.65
2020-11-28,276.1
2020-11-29,285.43
2020-11-30,317.87
2020-12-02,294.35
2020-12-03,292.35
2020-12-04,279.77
2020-12-05,289.77
2020-12-06,286.44
2020-12-07,284.19
2020-12-08,267.84
2020-12-09,268.84
2020-12-10,265.96
2020-12-11,259.49
2020-12-12,267.96
2020-12-13,276.12
2020-12-14,276.97
2020-12-15,289.13
2020-12-16,312.38
2020-12-17,310.87
2020-12-18,313.64
2020-12-19,318.28
2020-12-20,349.41
2020-12-21,313.65
2020-12-22,322.83
2020-12-23,275.21
2020-12-24,296.74
2020-12-25,319.37
2020-12-26,324.06
2020-12-27,338.42
2020-12-28,361.12
2020-12-29,353.37
2020-12-30,359.26
2020-12-31,342.49
2021-01-02,354.88
2021-01-03,425.18
2021-01-04,405.66
2021-01-05,418.74
2021-01-06,454.23
2021-01-07,448.99
2021-01-08,437.33
2021-01-09,576.54
2021-01-10,601.44
2021-01-11,476.91
2021-01-12,452.27
2021-01-13,496.75
2021-01-14,527.67
2021-01-15,491.1
2021-01-16,490.14
2021-01-17,480.0
2021-01-18,509.66
2021-01-19,507.75
2021-01-20,497.48
2021-01-21,418.74
2021-01-22,440.32
2021-01-23,431.89
2021-01-24,439.98
2021-01-25,432.29
2021-01-26,428.12
2021-01-27,377.43
2021-01-28,405.38
2021-01-29,407.7
2021-01-30,417.8
2021-01-31,400.09
2021-02-02,431.04
2021-02-03,446.81
2021-02-04,421.32
2021-02-05,448.2
2021-02-06,459.12
2021-02-07,445.76
2021-02-08,485.0
2021-02-09,516.06
2021-02-10,495.53
2021-02-11,530.78
2021-02-12,577.54
2021-02-13,668.9
2021-02-14,721.7
2021-02-15,715.77
2021-02-16,705.87
2021-02-17,717.41
2021-02-18,704.9
2021-02-19,720.23
2021-02-20,679.36
2021-02-21,707.65
2021-02-22,628.6
2021-02-23,515.49
2021-02-24,526.66
2021-02-25,499.31
2021-02-26,484.69
2021-02-27,483.43
2021-02-28,460.55
2021-03-02,517.47
2021-03-03,521.45
2021-03-04,506.03
2021-03-05,497.48
2021-03-06,500.93
2021-03-07,517.17
2021-03-08,529.92
2021-03-09,546.4
2021-03-10,547.37
2021-03-11,550.57
2021-03-12,539.01
2021-03-13,595.27
2021-03-14,552.59
2021-03-15,523.88
2021-03-16,528.9
2021-03-17,542.17
2021-03-18,528.62
2021-03-19,533.13
2021-03-20,536.7
2021-03-21,524.22
2021-03-22,509.5
2021-03-23,511.26
2021-03-24,474.43
2021-03-25,473.1
2021-03-26,505.82
2021-03-27,501.02
2021-03-28,497.52
2021-03-29,518.81
2021-03-30,526.45
2021-03-31,541.89
2021-04-02,581.65
2021-04-03,531.17
2021-04-04,561.26
2021-04-05,648.47
2021-04-06,663.42
2021-04-07,616.28
2021-04-08,643.95
2021-04-09,632.11
2021-04-10,674.43
2021-04-11,690.64
2021-04-12,671.4
2021-04-13,746.32
2021-04-14,815.56
2021-04-15,864.96
2021-04-16,1104.74
2021-04-17,992.8
2021-04-18,973.27
2021-04-19,891.72
2021-04-20,940.63
2021-04-21,909.96
2021-04-22,853.83
2021-04-23,839.57
2021-04-24,771.42
2021-04-25,759.56
2021-04-26,849.21
2021-04-27,890.58
2021-04-28,911.1
2021-04-29,881.02
2021-04-30,997.27
2021-05-02,973.77
2021-05-03,1016.51
2021-05-04,951.58
2021-05-05,1455.3
2021-05-06,1509.43
2021-05-07,1340.81
2021-05-08,1398.09
2021-05-09,1428.96
